SUMLEV,REGION,DIVISION,STATE,NAME,SEX,ORIGIN,RACE,AGE,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018
040,4,8,08,Colorado,0,1,1,40,53375,53376,53557,52907,48632,46000,45883,48496,46729,49060,50410
040,4,8,08,Colorado,0,1,2,40,3051,3052,3048,3029,2956,2852,2852,3008,2959,3059,3075
040,4,8,08,Colorado,0,1,3,40,453,453,463,490,462,475,447,489,444,471,444
040,4,8,08,Colorado,0,1,4,40,2555,2555,2585,2586,2791,2830,2783,2943,2785,2815,2951
040,4,8,08,Colorado,0,1,5,40,92,92,89,90,106,77,90,100,95,92,127
040,4,8,08,Colorado,0,1,6,40,991,991,1010,1071,1043,1024,1151,1110,1189,1301,1377
040,4,8,08,Colorado,0,2,1,40,13296,13297,13321,13639,13795,13922,14352,14765,14900,15168,15566
040,4,8,08,Colorado,0,2,2,40,321,321,322,329,328,305,350,367,406,384,403
040,4,8,08,Colorado,0,2,3,40,641,641,649,671,725,685,735,762,750,756,777
040,4,8,08,Colorado,0,2,4,40,108,108,110,113,110,145,123,112,126,158,159
040,4,8,08,Colorado,0,2,5,40,29,29,35,49,40,36,36,45,57,47,53
040,4,8,08,Colorado,0,2,6,40,351,351,351,357,382,369,420,444,503,499,542
040,4,8,08,Colorado,1,0,1,40,34190,34190,34319,34308,32123,30735,31093,32830,31657,33021,33799
040,4,8,08,Colorado,1,0,2,40,1869,1870,1868,1850,1838,1744,1841,1893,1884,1898,1877
040,4,8,08,Colorado,1,0,3,40,558,558,574,607,620,596,611,657,610,627,638
040,4,8,08,Colorado,1,0,4,40,1204,1204,1219,1235,1305,1323,1346,1321,1288,1347,1387
040,4,8,08,Colorado,1,0,5,40,60,60,63,72,71,55,64,80,82,77,100
040,4,8,08,Colorado,1,0,6,40,621,621,642,708,670,663,744,740,818,854,946
040,4,8,08,Colorado,1,1,1,40,27304,27304,27420,27251,24991,23651,23646,25197,24063,25295,25743
040,4,8,08,Colorado,1,1,2,40,1721,1722,1716,1685,1686,1611,1676,1735,1695,1715,1688
040,4,8,08,Colorado,1,1,3,40,220,220,227,252,238,251,230,252,226,254,226
040,4,8,08,Colorado,1,1,4,40,1149,1149,1164,1181,1249,1259,1289,1273,1221,1265,1319
040,4,8,08,Colorado,1,1,5,40,44,44,44,47,56,40,45,57,52,47,68
040,4,8,08,Colorado,1,1,6,40,458,458,475,528,486,482,536,517,580,626,673
040,4,8,08,Colorado,1,2,1,40,6886,6886,6899,7057,7132,7084,7447,7633,7594,7726,8056
040,4,8,08,Colorado,1,2,2,40,148,148,152,165,152,133,165,158,189,183,189
040,4,8,08,Colorado,1,2,3,40,338,338,347,355,382,345,381,405,384,373,412
040,4,8,08,Colorado,1,2,4,40,55,55,55,54,56,64,57,48,67,82,68
040,4,8,08,Colorado,1,2,5,40,16,16,19,25,15,15,19,23,30,30,32
040,4,8,08,Colorado,1,2,6,40,163,163,167,180,184,181,208,223,238,228,273
040,4,8,08,Colorado,2,0,1,40,32481,32483,32559,32238,30304,29187,29142,30431,29972,31207,32177
040,4,8,08,Colorado,2,0,2,40,1503,1503,1502,1508,1446,1413,1361,1482,1481,1545,1601
040,4,8,08,Colorado,2,0,3,40,536,536,538,554,567,564,571,594,584,600,583
040,4,8,08,Colorado,2,0,4,40,1459,1459,1476,1464,1596,1652,1560,1734,1623,1626,1723
040,4,8,08,Colorado,2,0,5,40,61,61,61,67,75,58,62,65,70,62,80
040,4,8,08,Colorado,2,0,6,40,721,721,719,720,755,730,827,814,874,946,973
040,4,8,08,Colorado,2,1,1,40,26071,26072,26137,25656,23641,22349,22237,23299,22666,23765,24667
040,4,8,08,Colorado,2,1,2,40,1330,1330,1332,1344,1270,1241,1176,1273,1264,1344,1387
040,4,8,08,Colorado,2,1,3,40,233,233,236,238,224,224,217,237,218,217,218
040,4,8,08,Colorado,2,1,4,40,1406,1406,1421,1405,1542,1571,1494,1670,1564,1550,1632
040,4,8,08,Colorado,2,1,5,40,48,48,45,43,50,37,45,43,43,45,59
040,4,8,08,Colorado,2,1,6,40,533,533,535,543,557,542,615,593,609,675,704
040,4,8,08,Colorado,2,2,1,40,6410,6411,6422,6582,6663,6838,6905,7132,7306,7442,7510
040,4,8,08,Colorado,2,2,2,40,173,173,170,164,176,172,185,209,217,201,214
040,4,8,08,Colorado,2,2,3,40,303,303,302,316,343,340,354,357,366,383,365
040,4,8,08,Colorado,2,2,4,40,53,53,55,59,54,81,66,64,59,76,91
040,4,8,08,Colorado,2,2,5,40,13,13,16,24,25,21,17,22,27,17,21
040,4,8,08,Colorado,2,2,6,40,188,188,184,177,198,188,212,221,265,271,269
040,1,1,09,Connecticut,0,0,1,40,42961,42961,42554,40319,36320,33348,31717,32367,31098,31733,31557
040,1,1,09,Connecticut,0,0,2,40,6045,6045,6023,5828,5405,5312,5190,5458,5243,5544,5774
040,1,1,09,Connecticut,0,0,3,40,266,266,263,252,252,243,241,253,294,288,259
040,1,1,09,Connecticut,0,0,4,40,2645,2645,2675,2696,2886,2844,2829,2869,2773,2794,2744
040,1,1,09,Connecticut,0,0,5,40,95,95,91,79,73,81,89,89,69,84,81
040,1,1,09,Connecticut,0,0,6,40,722,722,728,758,759,698,728,746,791,845,893
040,1,1,09,Connecticut,0,1,1,40,36601,36601,36197,33904,30128,27092,25391,25660,24313,24597,24372
040,1,1,09,Connecticut,0,1,2,40,5406,5406,5379,5181,4737,4615,4472,4627,4417,4628,4802
040,1,1,09,Connecticut,0,1,3,40,108,108,105,88,78,81,77,87,91,100,71
040,1,1,09,Connecticut,0,1,4,40,2590,2590,2621,2648,2839,2789,2775,2819,2707,2729,2686
040,1,1,09,Connecticut,0,1,5,40,27,27,23,15,17,22,17,20,18,22,19
040,1,1,09,Connecticut,0,1,6,40,511,511,508,508,519,495,500,492,494,517,556
040,1,1,09,Connecticut,0,2,1,40,6360,6360,6357,6415,6192,6256,6326,6707,6785,7136,7185
040,1,1,09,Connecticut,0,2,2,40,639,639,644,647,668,697,718,831,826,916,972
040,1,1,09,Connecticut,0,2,3,40,158,158,158,164,174,162,164,166,203,188,188
040,1,1,09,Connecticut,0,2,4,40,55,55,54,48,47,55,54,50,66,65,58
040,1,1,09,Connecticut,0,2,5,40,68,68,68,64,56,59,72,69,51,62,62
040,1,1,09,Connecticut,0,2,6,40,211,211,220,250,240,203,228,254,297,328,337
040,1,1,09,Connecticut,1,0,1,40,21095,21095,20892,19820,17868,16292,15634,16160,15406,15675,15755
040,1,1,09,Connecticut,1,0,2,40,2833,2833,2801,2645,2534,2439,2388,2536,2402,2516,2599
040,1,1,09,Connecticut,1,0,3,40,147,147,142,139,143,141,130,130,147,136,131
040,1,1,09,Connecticut,1,0,4,40,1258,1258,1264,1288,1375,1351,1308,1318,1312,1325,1296
040,1,1,09,Connecticut,1,0,5,40,65,65,60,50,52,52,52,56,45,51,54
040,1,1,09,Connecticut,1,0,6,40,336,336,341,361,349,324,337,352,392,394,398
040,1,1,09,Connecticut,1,1,1,40,17942,17942,17737,16618,14749,13181,12487,12802,12000,12174,12152
040,1,1,09,Connecticut,1,1,2,40,2545,2545,2514,2382,2249,2140,2092,2175,2071,2142,2192
040,1,1,09,Connecticut,1,1,3,40,58,58,54,46,38,39,38,42,43,41,35
040,1,1,09,Connecticut,1,1,4,40,1230,1230,1235,1260,1347,1324,1282,1288,1276,1288,1264
040,1,1,09,Connecticut,1,1,5,40,13,13,10,6,10,8,9,12,7,5,7
040,1,1,09,Connecticut,1,1,6,40,236,236,235,232,229,226,227,218,213,213,244
040,1,1,09,Connecticut,1,2,1,40,3153,3153,3155,3202,3119,3111,3147,3358,3406,3501,3603
040,1,1,09,Connecticut,1,2,2,40,288,288,287,263,285,299,296,361,331,374,407
040,1,1,09,Connecticut,1,2,3,40,89,89,88,93,105,102,92,88,104,95,96
040,1,1,09,Connecticut,1,2,4,40,28,28,29,28,28,27,26,30,36,37,32
040,1,1,09,Connecticut,1,2,5,40,52,52,50,44,42,44,43,44,38,46,47
040,1,1,09,Connecticut,1,2,6,40,100,100,106,129,120,98,110,134,179,181,154
040,1,1,09,Connecticut,2,0,1,40,21866,21866,21662,20499,18452,17056,16083,16207,15692,16058,15802
040,1,1,09,Connecticut,2,0,2,40,3212,3212,3222,3183,2871,2873,2802,2922,2841,3028,3175
040,1,1,09,Connecticut,2,0,3,40,119,119,121,113,109,102,111,123,147,152,128
040,1,1,09,Connecticut,2,0,4,40,1387,1387,1411,1408,1511,1493,1521,1551,1461,1469,1448
040,1,1,09,Connecticut,2,0,5,40,30,30,31,29,21,29,37,33,24,33,27
040,1,1,09,Connecticut,2,0,6,40,386,386,387,397,410,374,391,394,399,451,495
040,1,1,09,Connecticut,2,1,1,40,18659,18659,18460,17286,15379,13911,12904,12858,12313,12423,12220
040,1,1,09,Connecticut,2,1,2,40,2861,2861,2865,2799,2488,2475,2380,2452,2346,2486,2610
040,1,1,09,Connecticut,2,1,3,40,50,50,51,42,40,42,39,45,48,59,36
040,1,1,09,Connecticut,2,1,4,40,1360,1360,1386,1388,1492,1465,1493,1531,1431,1441,1422
040,1,1,09,Connecticut,2,1,5,40,14,14,13,9,7,14,8,8,11,17,12
040,1,1,09,Connecticut,2,1,6,40,275,275,273,276,290,269,273,274,281,304,312
040,1,1,09,Connecticut,2,2,1,40,3207,3207,3202,3213,3073,3145,3179,3349,3379,3635,3582
040,1,1,09,Connecticut,2,2,2,40,351,351,357,384,383,398,422,470,495,542,565
040,1,1,09,Connecticut,2,2,3,40,69,69,70,71,69,60,72,78,99,93,92
040,1,1,09,Connecticut,2,2,4,40,27,27,25,20,19,28,28,20,30,28,26
040,1,1,09,Connecticut,2,2,5,40,16,16,18,20,14,15,29,25,13,16,15
040,1,1,09,Connecticut,2,2,6,40,111,111,114,121,120,105,118,120,118,147,183
040,3,5,10,Delaware,0,0,1,40,8569,8569,8566,8424,7786,7224,6953,7076,6899,7108,7408
040,3,5,10,Delaware,0,0,2,40,2934,2934,2974,2974,2631,2521,2483,2564,2464,2564,2664
040,3,5,10,Delaware,0,0,3,40,70,70,77,91,83,104,90,106,84,78,85
040,3,5,10,Delaware,0,0,4,40,569,569,559,525,595,570,541,634,557,596,640
040,3,5,10,Delaware,0,0,5,40,13,13,12,13,13,19,11,18,9,7,17
040,3,5,10,Delaware,0,0,6,40,192,192,188,169,160,168,169,196,185,216,244
040,3,5,10,Delaware,0,1,1,40,7693,7693,7705,7579,6848,6284,5987,6065,5833,6012,6279
040,3,5,10,Delaware,0,1,2,40,2811,2811,2853,2852,2504,2401,2352,2449,2329,2403,2510
040,3,5,10,Delaware,0,1,3,40,28,28,31,40,28,34,36,46,27,27,31
040,3,5,10,Delaware,0,1,4,40,560,560,551,521,587,563,534,626,547,594,636
040,3,5,10,Delaware,0,1,5,40,8,8,6,5,5,5,1,8,2,2,4
040,3,5,10,Delaware,0,1,6,40,163,163,161,146,138,144,138,158,154,170,173
040,3,5,10,Delaware,0,2,1,40,876,876,861,845,938,940,966,1011,1066,1096,1129
040,3,5,10,Delaware,0,2,2,40,123,123,121,122,127,120,131,115,135,161,154
040,3,5,10,Delaware,0,2,3,40,42,42,46,51,55,70,54,60,57,51,54
040,3,5,10,Delaware,0,2,4,40,9,9,8,4,8,7,7,8,10,2,4
040,3,5,10,Delaware,0,2,5,40,5,5,6,8,8,14,10,10,7,5,13
040,3,5,10,Delaware,0,2,6,40,29,29,27,23,22,24,31,38,31,46,71
040,3,5,10,Delaware,1,0,1,40,4209,4209,4217,4175,3910,3599,3387,3503,3412,3503,3677
040,3,5,10,Delaware,1,0,2,40,1362,1362,1382,1378,1211,1162,1171,1181,1115,1116,1187
040,3,5,10,Delaware,1,0,3,40,38,38,39,37,42,45,47,56,42,39,37
040,3,5,10,Delaware,1,0,4,40,271,271,270,261,287,291,282,325,273,316,345
040,3,5,10,Delaware,1,0,5,40,7,7,5,5,8,10,4,9,5,1,10
040,3,5,10,Delaware,1,0,6,40,93,93,91,84,74,65,83,79,88,99,133
040,3,5,10,Delaware,1,1,1,40,3741,3741,3763,3754,3393,3094,2877,2961,2812,2901,3061
040,3,5,10,Delaware,1,1,2,40,1307,1307,1328,1329,1159,1108,1109,1126,1059,1058,1117
040,3,5,10,Delaware,1,1,3,40,12,12,13,15,12,14,19,23,11,12,14
040,3,5,10,Delaware,1,1,4,40,266,266,266,260,284,290,277,320,268,316,342
040,3,5,10,Delaware,1,1,5,40,4,4,2,2,3,4,0,3,1,1,2
040,3,5,10,Delaware,1,1,6,40,80,80,80,74,63,55,68,66,71,72,87
040,3,5,10,Delaware,1,2,1,40,468,468,454,421,517,505,510,542,600,602,616
040,3,5,10,Delaware,1,2,2,40,55,55,54,49,52,54,62,55,56,58,70
040,3,5,10,Delaware,1,2,3,40,26,26,26,22,30,31,28,33,31,27,23
040,3,5,10,Delaware,1,2,4,40,5,5,4,1,3,1,5,5,5,0,3
040,3,5,10,Delaware,1,2,5,40,3,3,3,3,5,6,4,6,4,0,8
040,3,5,10,Delaware,1,2,6,40,13,13,11,10,11,10,15,13,17,27,46
040,3,5,10,Delaware,2,0,1,40,4360,4360,4349,4249,3876,3625,3566,3573,3487,3605,3731
040,3,5,10,Delaware,2,0,2,40,1572,1572,1592,1596,1420,1359,1312,1383,1349,1448,1477
040,3,5,10,Delaware,2,0,3,40,32,32,38,54,41,59,43,50,42,39,48
040,3,5,10,Delaware,2,0,4,40,298,298,289,264,308,279,259,309,284,280,295
040,3,5,10,Delaware,2,0,5,40,6,6,7,8,5,9,7,9,4,6,7
040,3,5,10,Delaware,2,0,6,40,99,99,97,85,86,103,86,117,97,117,111
040,3,5,10,Delaware,2,1,1,40,3952,3952,3942,3825,3455,3190,3110,3104,3021,3111,3218
040,3,5,10,Delaware,2,1,2,40,1504,1504,1525,1523,1345,1293,1243,1323,1270,1345,1393
040,3,5,10,Delaware,2,1,3,40,16,16,18,25,16,20,17,23,16,15,17
040,3,5,10,Delaware,2,1,4,40,294,294,285,261,303,273,257,306,279,278,294
040,3,5,10,Delaware,2,1,5,40,4,4,4,3,2,1,1,5,1,1,2
040,3,5,10,Delaware,2,1,6,40,83,83,81,72,75,89,70,92,83,98,86
040,3,5,10,Delaware,2,2,1,40,408,408,407,424,421,435,456,469,466,494,513
040,3,5,10,Delaware,2,2,2,40,68,68,67,73,75,66,69,60,79,103,84
040,3,5,10,Delaware,2,2,3,40,16,16,20,29,25,39,26,27,26,24,31
040,3,5,10,Delaware,2,2,4,40,4,4,4,3,5,6,2,3,5,2,1
040,3,5,10,Delaware,2,2,5,40,2,2,3,5,3,8,6,4,3,5,5
040,3,5,10,Delaware,2,2,6,40,16,16,16,13,11,14,16,25,14,19,25
040,3,5,11,District of Columbia,0,0,1,40,3897,3897,3934,4024,3862,3959,4112,4456,4397,4917,5082
040,3,5,11,District of Columbia,0,0,2,40,4002,4003,4017,4025,3777,3526,3377,3568,3469,3691,3786
040,3,5,11,District of Columbia,0,0,3,40,50,50,50,48,42,64,74,48,44,50,77
040,3,5,11,District of Columbia,0,0,4,40,315,315,336,369,421,476,514,528,532,579,612
040,3,5,11,District of Columbia,0,0,5,40,15,15,13,9,9,10,18,16,14,19,2
040,3,5,11,District of Columbia,0,0,6,40,189,189,190,182,199,209,215,218,232,224,256
040,3,5,11,District of Columbia,0,1,1,40,3178,3178,3207,3267,3050,3162,3229,3507,3460,3888,4091
040,3,5,11,District of Columbia,0,1,2,40,3875,3876,3889,3905,3660,3392,3254,3410,3337,3528,3613
040,3,5,11,District of Columbia,0,1,3,40,18,18,17,15,6,16,18,9,11,16,26
040,3,5,11,District of Columbia,0,1,4,40,310,310,330,361,406,466,502,516,527,568,598
040,3,5,11,District of Columbia,0,1,5,40,4,4,4,2,0,2,7,3,4,3,1
040,3,5,11,District of Columbia,0,1,6,40,148,148,150,148,166,165,159,168,185,178,198
040,3,5,11,District of Columbia,0,2,1,40,719,719,727,757,812,797,883,949,937,1029,991
040,3,5,11,District of Columbia,0,2,2,40,127,127,128,120,117,134,123,158,132,163,173
040,3,5,11,District of Columbia,0,2,3,40,32,32,33,33,36,48,56,39,33,34,51
040,3,5,11,District of Columbia,0,2,4,40,5,5,6,8,15,10,12,12,5,11,14
040,3,5,11,District of Columbia,0,2,5,40,11,11,9,7,9,8,11,13,10,16,1
040,3,5,11,District of Columbia,0,2,6,40,41,41,40,34,33,44,56,50,47,46,58
040,3,5,11,District of Columbia,1,0,1,40,2163,2163,2195,2231,2120,2191,2282,2399,2323,2619,2688
040,3,5,11,District of Columbia,1,0,2,40,1843,1843,1851,1874,1694,1569,1503,1660,1556,1664,1732
040,3,5,11,District of Columbia,1,0,3,40,26,26,26,24,25,38,45,29,25,41,46
040,3,5,11,District of Columbia,1,0,4,40,143,143,156,183,209,219,211,231,259,233,248
040,3,5,11,District of Columbia,1,0,5,40,8,8,7,5,5,7,10,8,6,9,2
040,3,5,11,District of Columbia,1,0,6,40,93,93,92,82,95,93,104,96,97,101,114
040,3,5,11,District of Columbia,1,1,1,40,1751,1751,1781,1810,1672,1723,1772,1906,1827,2076,2156
040,3,5,11,District of Columbia,1,1,2,40,1781,1781,1785,1804,1645,1500,1434,1574,1485,1577,1646
040,3,5,11,District of Columbia,1,1,3,40,6,6,6,6,3,6,13,7,6,10,11
040,3,5,11,District of Columbia,1,1,4,40,141,141,153,178,201,214,203,225,256,226,240
040,3,5,11,District of Columbia,1,1,5,40,3,3,3,1,0,2,3,1,3,2,1
040,3,5,11,District of Columbia,1,1,6,40,69,69,69,64,78,70,75,71,83,78,87
040,3,5,11,District of Columbia,1,2,1,40,412,412,414,421,448,468,510,493,496,543,532
040,3,5,11,District of Columbia,1,2,2,40,62,62,66,70,49,69,69,86,71,87,86
040,3,5,11,District of Columbia,1,2,3,40,20,20,20,18,22,32,32,22,19,31,35
040,3,5,11,District of Columbia,1,2,4,40,2,2,3,5,8,5,8,6,3,7,8
040,3,5,11,District of Columbia,1,2,5,40,5,5,4,4,5,5,7,7,3,7,1
040,3,5,11,District of Columbia,1,2,6,40,24,24,23,18,17,23,29,25,14,23,27
040,3,5,11,District of Columbia,2,0,1,40,1734,1734,1739,1793,1742,1768,1830,2057,2074,2298,2394
040,3,5,11,District of Columbia,2,0,2,40,2159,2160,2166,2151,2083,1957,1874,1908,1913,2027,2054
040,3,5,11,District of Columbia,2,0,3,40,24,24,24,24,17,26,29,19,19,9,31
040,3,5,11,District of Columbia,2,0,4,40,172,172,180,186,212,257,303,297,273,346,364
040,3,5,11,District of Columbia,2,0,5,40,7,7,6,4,4,3,8,8,8,10,0
040,3,5,11,District of Columbia,2,0,6,40,96,96,98,100,104,116,111,122,135,123,142
040,3,5,11,District of Columbia,2,1,1,40,1427,1427,1426,1457,1378,1439,1457,1601,1633,1812,1935
040,3,5,11,District of Columbia,2,1,2,40,2094,2095,2104,2101,2015,1892,1820,1836,1852,1951,1967
040,3,5,11,District of Columbia,2,1,3,40,12,12,11,9,3,10,5,2,5,6,15
040,3,5,11,District of Columbia,2,1,4,40,169,169,177,183,205,252,299,291,271,342,358
040,3,5,11,District of Columbia,2,1,5,40,1,1,1,1,0,0,4,2,1,1,0
040,3,5,11,District of Columbia,2,1,6,40,79,79,81,84,88,95,84,97,102,100,111
040,3,5,11,District of Columbia,2,2,1,40,307,307,313,336,364,329,373,456,441,486,459
040,3,5,11,District of Columbia,2,2,2,40,65,65,62,50,68,65,54,72,61,76,87
040,3,5,11,District of Columbia,2,2,3,40,12,12,13,15,14,16,24,17,14,3,16
040,3,5,11,District of Columbia,2,2,4,40,3,3,3,3,7,5,4,6,2,4,6
040,3,5,11,District of Columbia,2,2,5,40,6,6,5,3,4,3,4,6,7,9,0
040,3,5,11,District of Columbia,2,2,6,40,17,17,17,16,16,21,27,25,33,23,31
040,3,5,12,Florida,0,0,1,40,202658,202705,202716,200903,190150,180209,176566,182161,179680,186575,189327
040,3,5,12,Florida,0,0,2,40,41940,41981,42225,43458,43267,42755,41629,43358,42905,45393,46064
040,3,5,12,Florida,0,0,3,40,1390,1390,1396,1388,1343,1307,1370,1413,1345,1489,1467
040,3,5,12,Florida,0,0,4,40,8788,8788,8858,8726,8970,9221,9171,9400,9410,9503,9746
040,3,5,12,Florida,0,0,5,40,322,322,317,302,284,311,273,351,361,380,394
040,3,5,12,Florida,0,0,6,40,3299,3299,3413,3720,3618,3618,3742,3954,4072,4486,4651
040,3,5,12,Florida,0,1,1,40,139874,139910,139822,136075,123653,113519,109530,112321,107805,111226,112253
040,3,5,12,Florida,0,1,2,40,39117,39157,39384,40477,40188,39465,38294,39784,39099,41324,41820
040,3,5,12,Florida,0,1,3,40,714,714,716,706,659,582,610,567,567,603,614
040,3,5,12,Florida,0,1,4,40,8520,8520,8591,8460,8704,8959,8885,9081,9070,9147,9356
040,3,5,12,Florida,0,1,5,40,183,183,189,196,162,184,150,190,206,200,204
040,3,5,12,Florida,0,1,6,40,2533,2533,2624,2871,2733,2693,2729,2835,2833,3095,3196
040,3,5,12,Florida,0,2,1,40,62784,62795,62894,64828,66497,66690,67036,69840,71875,75349,77074
040,3,5,12,Florida,0,2,2,40,2823,2824,2841,2981,3079,3290,3335,3574,3806,4069,4244
040,3,5,12,Florida,0,2,3,40,676,676,680,682,684,725,760,846,778,886,853
040,3,5,12,Florida,0,2,4,40,268,268,267,266,266,262,286,319,340,356,390
040,3,5,12,Florida,0,2,5,40,139,139,128,106,122,127,123,161,155,180,190
040,3,5,12,Florida,0,2,6,40,766,766,789,849,885,925,1013,1119,1239,1391,1455
040,3,5,12,Florida,1,0,1,40,102629,102656,102546,101096,95592,90762,88600,91901,90307,93429,94989
040,3,5,12,Florida,1,0,2,40,20077,20102,20137,20457,20406,19982,19484,20364,20348,21516,21935
040,3,5,12,Florida,1,0,3,40,773,773,761,735,711,632,756,764,724,793,783
040,3,5,12,Florida,1,0,4,40,4001,4001,4032,3993,4117,4186,4086,4196,4214,4264,4386
040,3,5,12,Florida,1,0,5,40,172,172,169,168,145,161,137,181,174,194,205
040,3,5,12,Florida,1,0,6,40,1519,1519,1579,1761,1695,1682,1733,1807,1859,2136,2135
040,3,5,12,Florida,1,1,1,40,70948,70965,70834,68745,62365,57436,55220,56705,54245,55760,56380
040,3,5,12,Florida,1,1,2,40,18674,18698,18720,18999,18954,18423,17905,18684,18549,19614,19898
040,3,5,12,Florida,1,1,3,40,372,372,361,346,343,251,317,278,279,282,307
040,3,5,12,Florida,1,1,4,40,3878,3878,3906,3853,3978,4044,3950,4032,4048,4102,4204
040,3,5,12,Florida,1,1,5,40,96,96,100,107,78,92,72,95,100,99,101
040,3,5,12,Florida,1,1,6,40,1156,1156,1211,1358,1280,1226,1251,1304,1287,1465,1459
040,3,5,12,Florida,1,2,1,40,31681,31691,31712,32351,33227,33326,33380,35196,36062,37669,38609
040,3,5,12,Florida,1,2,2,40,1403,1404,1417,1458,1452,1559,1579,1680,1799,1902,2037
040,3,5,12,Florida,1,2,3,40,401,401,400,389,368,381,439,486,445,511,476
040,3,5,12,Florida,1,2,4,40,123,123,126,140,139,142,136,164,166,162,182
040,3,5,12,Florida,1,2,5,40,76,76,69,61,67,69,65,86,74,95,104
040,3,5,12,Florida,1,2,6,40,363,363,368,403,415,456,482,503,572,671,676
040,3,5,12,Florida,2,0,1,40,100029,100049,100170,99807,94558,89447,87966,90260,89373,93146,94338
040,3,5,12,Florida,2,0,2,40,21863,21879,22088,23001,22861,22773,22145,22994,22557,23877,24129
040,3,5,12,Florida,2,0,3,40,617,617,635,653,632,675,614,649,621,696,684
040,3,5,12,Florida,2,0,4,40,4787,4787,4826,4733,4853,5035,5085,5204,5196,5239,5360
040,3,5,12,Florida,2,0,5,40,150,150,148,134,139,150,136,170,187,186,189
040,3,5,12,Florida,2,0,6,40,1780,1780,1834,1959,1923,1936,2009,2147,2213,2350,2516
040,3,5,12,Florida,2,1,1,40,68926,68945,68988,67330,61288,56083,54310,55616,53560,55466,55873
040,3,5,12,Florida,2,1,2,40,20443,20459,20664,21478,21234,21042,20389,21100,20550,21710,21922
040,3,5,12,Florida,2,1,3,40,342,342,355,360,316,331,293,289,288,321,307
040,3,5,12,Florida,2,1,4,40,4642,4642,4685,4607,4726,4915,4935,5049,5022,5045,5152
040,3,5,12,Florida,2,1,5,40,87,87,89,89,84,92,78,95,106,101,103
040,3,5,12,Florida,2,1,6,40,1377,1377,1413,1513,1453,1467,1478,1531,1546,1630,1737
040,3,5,12,Florida,2,2,1,40,31103,31104,31182,32477,33270,33364,33656,34644,35813,37680,38465
040,3,5,12,Florida,2,2,2,40,1420,1420,1424,1523,1627,1731,1756,1894,2007,2167,2207
040,3,5,12,Florida,2,2,3,40,275,275,280,293,316,344,321,360,333,375,377
040,3,5,12,Florida,2,2,4,40,145,145,141,126,127,120,150,155,174,194,208
040,3,5,12,Florida,2,2,5,40,63,63,59,45,55,58,58,75,81,85,86
040,3,5,12,Florida,2,2,6,40,403,403,421,446,470,469,531,616,667,720,779
040,3,5,13,Georgia,0,0,1,40,94079,94080,94557,93950,87042,82226,79146,80211,76708,78698,78667
040,3,5,13,Georgia,0,0,2,40,45411,45411,45746,46612,45520,43820,42310,43587,42364,44290,45137
040,3,5,13,Georgia,0,0,3,40,803,803,792,787,810,754,759,777,763,812,837
040,3,5,13,Georgia,0,0,4,40,6223,6223,6370,6586,6911,7105,7128,7363,7329,7244,7461
040,3,5,13,Georgia,0,0,5,40,176,176,166,148,164,177,164,183,187,203,229
040,3,5,13,Georgia,0,0,6,40,1632,1632,1662,1766,1813,1755,1729,1882,1960,1986,2005
040,3,5,13,Georgia,0,1,1,40,82528,82529,83048,82400,75316,70066,66753,67081,63613,65089,65336
040,3,5,13,Georgia,0,1,2,40,44353,44353,44672,45515,44429,42740,41233,42400,41134,42933,43723
040,3,5,13,Georgia,0,1,3,40,323,323,321,325,323,244,263,305,279,269,255
040,3,5,13,Georgia,0,1,4,40,6113,6113,6259,6472,6808,6999,7007,7243,7191,7132,7337
040,3,5,13,Georgia,0,1,5,40,103,103,97,84,90,95,92,84,79,89,103
040,3,5,13,Georgia,0,1,6,40,1348,1348,1372,1459,1504,1456,1422,1497,1550,1586,1597
040,3,5,13,Georgia,0,2,1,40,11551,11551,11509,11550,11726,12160,12393,13130,13095,13609,13331
040,3,5,13,Georgia,0,2,2,40,1058,1058,1074,1097,1091,1080,1077,1187,1230,1357,1414
040,3,5,13,Georgia,0,2,3,40,480,480,471,462,487,510,496,472,484,543,582
040,3,5,13,Georgia,0,2,4,40,110,110,111,114,103,106,121,120,138,112,124
040,3,5,13,Georgia,0,2,5,40,73,73,69,64,74,82,72,99,108,114,126
040,3,5,13,Georgia,0,2,6,40,284,284,290,307,309,299,307,385,410,400,408
040,3,5,13,Georgia,1,0,1,40,48052,48052,48148,47574,44101,41217,39895,40390,38626,39744,39491
040,3,5,13,Georgia,1,0,2,40,21014,21014,21075,21111,20579,19693,18834,19548,19125,19710,20150
040,3,5,13,Georgia,1,0,3,40,432,432,433,443,421,423,425,417,387,434,463
040,3,5,13,Georgia,1,0,4,40,2989,2989,3049,3138,3301,3360,3405,3394,3419,3358,3457
040,3,5,13,Georgia,1,0,5,40,91,91,82,65,83,91,83,104,102,102,125
040,3,5,13,Georgia,1,0,6,40,786,786,787,804,812,799,736,851,885,885,868
040,3,5,13,Georgia,1,1,1,40,41564,41564,41708,41213,37724,34689,33198,33265,31673,32390,32250
040,3,5,13,Georgia,1,1,2,40,20498,20498,20542,20571,20063,19162,18297,18981,18543,19040,19456
